tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
"@republic Whether #RahulGandhi is competent even to lead #Congress . He is President bcoz of #Dynasty . He is not aware of facts what he speaks. 
Media should show his true face. @TimesNow",IN,"Daskroi, India","[[[72.430081, 22.797559], [72.843275, 22.797559], [72.843275, 23.164295], [72.430081, 23.164295]]]",GirdharSharma15,1711,87,2411,218,0,Ahmedabad ,Sat Apr 27 05:41:42 +0000 2019,
"Andheri police, on Thursday, registered a FIR against a man who entered the @MumMetro premises unlawfully, scribbled over posters and hoardings of #Congress president @RahulGandhi and wrote 'chor' next to them. #MumbaiMetro
https://t.co/mYVs0b3IDk",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Mehul_Thakkar_,3708,1333,5314,2498,7,"Mumbai, Maharashtra, India.",Sat Apr 27 04:36:29 +0000 2019,
"""Congress"" #Congress #LokSabhaElections2019 https://t.co/Lwz08BY6Ng",IN,"Chennai, India","[[[80.183081, 12.965942], [80.252142, 12.965942], [80.252142, 13.060495], [80.183081, 13.060495]]]",Hassan_tnpyc,1080,2214,3926,77,10,Chennai,Sat Apr 27 04:11:22 +0000 2019,
"@Valtex7B @DonaldTrump Will Announce A New #AttorneyGeneral Nominee After #Congress Either Forces @WilliamBarr To #Resign Or #Barr Is #Impeached  @POTUS Promises To Endorse U.S. Citizen-Turned Libyan Warlord,  Field Marshal Khalifa Haftar For The Nomination Of Top @TheJusticeDept Position",US,"Palm Springs, CA","[[[-116.5677878, 33.7794258], [-116.466791, 33.7794258], [-116.466791, 33.8707332], [-116.5677878, 33.8707332]]]",DocHollywoodM,50544,1633,19253,1694,24,"California, USA",Sat Apr 27 03:28:57 +0000 2019,
I guess I shouldn't be surprised that the @nytimes won't publish an op-ed calling on #Congress to act against #antisemitism by funding #Holocaust education when they publish this type of hogwash. Shame on the #NYTimes https://t.co/fD8u4Hkjxn,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",realBryanLeib,13683,1584,12287,2525,58,"New York, NY",Sat Apr 27 02:40:37 +0000 2019,
"https://t.co/MZVrgBxPad

This is something which Mr U - TURN is promoting in Delhi. Think Wisely and vote for your betterment

#inspiration #politics #aap #kejriwal #bjp #congress #narendramodi #rahulgandhi #yogi #jammu #delhi #elections #voting #news #electionnews #aajtak #zee",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",ishantnayyar,20,233,480,10,7,"Milan, Lombardy",Sat Apr 27 02:19:03 +0000 2019,
"Rejected a marriage proposal because girl was #congress supporter 
Abhi shadi ke lie ye bhi criteria hai. 
#AayegaToModiHi
#ModiOnAajTak",IN,"Greater Noida, India","[[[77.413645, 28.3610523], [77.6875526, 28.3610523], [77.6875526, 28.6384655], [77.413645, 28.6384655]]]",GaurVikram,288,354,2992,1341,32,"New Delhi, India",Sat Apr 27 01:43:33 +0000 2019,
"Stay woke. This President is taking us down a path and the @GOP is silent and his followers are excited or oblivious. No one in the adminstration knows how to handle him. It truly is up to the #Congress, you and me.

#Resist 
#fridaythoughts https://t.co/UmRo6YnyC2",US,"Cathedral City, CA","[[[-116.4932477, 33.759319], [-116.437311, 33.759319], [-116.437311, 33.859466], [-116.4932477, 33.859466]]]",jaysonpdx,2899,403,6821,512,13,"Cathedral City, CA",Sat Apr 27 01:06:42 +0000 2019,
It's really sad that the #Congress isn't doing anything to directly fund #Holocaust #Education in every state in the nation. Less than 10 states have laws on the books about the Holocaust in their state's curriculum and only 4 or 5 (I think) are actually requirements.,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",realBryanLeib,13683,1584,12287,2525,58,"New York, NY",Fri Apr 26 22:01:17 +0000 2019,
I've sent around an op-ed that I co-authored with @NaomiLevinNY about how #Congress needs to get serious about funding #Holocaust #Education to major media outlets like @nytimes @USATODAY @usatodayopinion &amp; @nypost - Not one response. Why not?,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",realBryanLeib,13683,1584,12287,2525,58,"New York, NY",Fri Apr 26 21:45:50 +0000 2019,
"How many people think that if Congress comes to power, there will be an imbalance in the whole country? #Election2019 #VoteForIndia #bjp #congress #DeshModiKeSaath",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Dr16824236,92,4,140,3,0,"Mumbai, India",Fri Apr 26 21:23:31 +0000 2019,
Straightforward.  Not sure if it would work but’s a start. “Getting #Congress to confront our growing fiscal problem” https://t.co/Mp8wHGAMRu,US,"Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",DittmarML,9073,4044,17968,3020,212,"Washington, DC",Fri Apr 26 21:05:29 +0000 2019,
"The #law states that the #Treasury Department “shall furnish” an individual’s returns to #Congress. No more delays - @USTreasury MUST follow the law. #TurnInTrumpsReturns 

@realDonaldTrump @SenateDems @SenateGOP",US,"Long Beach, CA","[[[-118.250227, 33.732905], [-118.0631938, 33.732905], [-118.0631938, 33.885438], [-118.250227, 33.885438]]]",damnitdisney,13140,756,24591,752,87,"Long Beach, CA",Fri Apr 26 20:06:27 +0000 2019,
"#constitutional balance struck between the #ExecutiveBranch &amp; #Congress for the last 90 years,” they write.

""They interview #MortonRosenberg, a former Congressional Research Service expert on congressional oversight matters &amp; a fellow w/the Federalist Society, a conservative...",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Fri Apr 26 19:58:32 +0000 2019,
🚨 CMF will be annnouncing our 2019 #DemocracyAwards Lifetime Achievement winners next week! 🚨 Which two Members of #Congress do you think will win? We can’t wait to share this year’s honorees with you! https://t.co/Z0jRvnIQj3,US,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",congressfdn,497,2061,1652,1348,92,"Washington, DC",Fri Apr 26 18:13:49 +0000 2019,
"@SenSchumer the problem is not only caused by #trump all the #senator that support him and cover his action, all #gop #congress and 2 or 3 #Democrats also plus all the all #corruptioninWashington #holdthemaccountable https://t.co/HOcLtaYvWK",US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Fri Apr 26 17:53:08 +0000 2019,
#ImpeachTrumpNow #AbuseOfPower #congress need to #ChecksAndBalances and #ImpeachTrumpNow #NationalSecurity please @SpeakerPelosi pay attention https://t.co/esavUvss8b,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Fri Apr 26 17:44:13 +0000 2019,
@ARanganathan72 @vishkanyaaaa @rose_k01 Biggest cheater party of world #Congress,IN,"Daskroi, India","[[[72.430081, 22.797559], [72.843275, 22.797559], [72.843275, 23.164295], [72.430081, 23.164295]]]",orientalsabers,4875,775,2709,677,56,Ahmedabad,Fri Apr 26 17:34:53 +0000 2019,
My vote for #congress bcoz for me #khicdisarkar is must for India majority govt act as dictator #CallMeRahul no more strong govt in center @waglenikhil,IN,"Shrirampur, India","[[[74.634622, 19.600222], [74.702514, 19.600222], [74.702514, 19.638103], [74.634622, 19.638103]]]",Shoaibpanja4,2576,39,3099,154,0,Nashik,Fri Apr 26 16:30:49 +0000 2019,
"2nd day at the VI MIPS Annual Meeting!
#mips #annual #congress #exhibition #area #barcelona #world #trade #center #april #2k19 https://t.co/nc7Lkpi5Ek",ES,World Trade Center Barcelona,"[[[2.1815907955169678, 41.371446585234416], [2.1815907955169678, 41.371446585234416], [2.1815907955169678, 41.371446585234416], [2.1815907955169678, 41.371446585234416]]]",mipsoffice,0,35,41,7,0,,Fri Apr 26 16:22:47 +0000 2019,
"#Congress, which carries its own constitutional oversight responsibilities, should conduct further investigation.""

""Law professor &amp; former Trump transition official #JWVerret wrote an essay for 
#TheAtlantic stating that the evidence clearly showed #ObstructionOfJustice and...",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Fri Apr 26 16:06:59 +0000 2019,
"called #ChecksAndBalances, which has now called on #Congress to open an impeachment inquiry on the basis of the #Mueller report:

""We believe the framers of the #Constitution would have viewed the totality of this conduct as evidence of high crimes &amp; misdemeanors. Accordingly,..",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Fri Apr 26 16:04:43 +0000 2019,
"#Congress is the new name of confusion,  says PM @narendramodi in #Mumbai @DeccanHerald #LokSabhaElections2019",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2195,5699,2938,9,"Mumbai,  India",Fri Apr 26 15:22:58 +0000 2019,
Rejected a marriage proposal because the girl is #Congress supporter. 😂 Abh Shaadi k liye ye criteria bhi hai!!! #StillSingle #AayegaToModiHi @BJP4Delhi @IMinakshiJoshi @PankajJainClick @PriyaSometimes @RubikaLiyaquat @twtpoonam,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",abhas_khurana,10006,113,308,581,0,"चाणक्यपुरी, नई दिल्ली",Fri Apr 26 14:46:59 +0000 2019,
"In this video, @sanjaynirupam who is contesting from North west constituency in Mumbai on a #Congress ticket claims of saving Aarey Colony. This by cancelling the notification allowing construction of a Metro car-shed of @MumbaiMetro3 inside #AareyColony. #MumbaiMetro #SaveAarey https://t.co/EAA5P9Pp8i",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Mehul_Thakkar_,3708,1333,5314,2498,7,"Mumbai, Maharashtra, India.",Fri Apr 26 14:12:37 +0000 2019,
"#AayegaToModiHi
#2019Elections #ModiNomination
#Congress leaders only worry about their families instead of the people: PM Modi in MP 
https://t.co/LQLPjQKG7F via NaMo App https://t.co/YkPT8cH2al",IN,"Varanasi, India","[[[82.671054, 25.166781], [83.194857, 25.166781], [83.194857, 25.57997], [82.671054, 25.57997]]]",imkishorsingh,2600,161,6171,634,10,"Software Engineer UP, INDIA",Fri Apr 26 13:21:04 +0000 2019,
".@RepJayapal: We can't allow this lawless @POTUS to continue using #Unconstitutional #Military Force in #Yemen (that is, Acts of War not approved by #Congress; I realize an #AUMF was passed a generation ago; that law obviously must be changed ASAP.)
🔜📜🖋
https://t.co/7H1yffDRGn",US,"Seattle, WA","[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]",drinkYourOJ,1419,155,2260,367,11,"Seattle, WA",Fri Apr 26 13:14:42 +0000 2019,
"@sardanarohit sir gazab ka debate show 5pm @aajtak. You asked the best question that why the so called biggest party of india #Congress has no strong candidate against #modiji? 
#Gauravvallabh se jo puchho bas ek jwab, he needs some rest.
#ModiOnAajTak",IN,"Faridabad, India","[[[77.149786, 28.156842], [77.551977, 28.156842], [77.551977, 28.505585], [77.149786, 28.505585]]]",ChopraJitin,14312,86,2552,488,1,"faridabad , india",Fri Apr 26 12:07:55 +0000 2019,
"The fact that @HillaryClinton is walking around free today is a testament to the fact that there is no accountability in our government today. #Congress doesn't care and our @TheJusticeDept has been politicized, rendering it useless in affairs concerning gov't officials. #MAGA",US,"Missouri, USA","[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]",Nakko60,9066,5473,33037,5501,34,"Missouri, USA",Fri Apr 26 11:35:30 +0000 2019,
"This is what a lone hacker can do. Who thinks foreign governments didn't hack @HillaryClinton's Mom-and-Pop-Shop server?
Worse, Obama, POTUS at the time, knew she was using it. Where's the accountability? #Congress? @TheJusticeDept? #MAGA @POTUS
https://t.co/Ympx8unDo1",US,"Missouri, USA","[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]",Nakko60,9066,5473,33037,5501,34,"Missouri, USA",Fri Apr 26 11:14:31 +0000 2019,
"@morningmika @Morning_Joe why doesn’t the #USA have #domesticterrorism laws ?
#unabomber #oklahomacity #blackchurch bombings #schoolshootings &amp; should be domestic terrorism punishable by #law passed by #congress too much#power with judges 🇺🇸",US,"Larchmont, NY","[[[-73.765272, 40.907086], [-73.742716, 40.907086], [-73.742716, 40.936247], [-73.765272, 40.936247]]]",gcd23,4397,54,1967,260,4,,Fri Apr 26 10:25:30 +0000 2019,
Delighted to attend the 6th nursing and health care #Congress #bezmialem #presentation @zgokcen2005 @Sbfbvu @bezmialem https://t.co/HaY0VcqbZp,NL,"Amsterdam, The Netherlands","[[[4.7288999, 52.2782266], [5.0792072, 52.2782266], [5.0792072, 52.4312289], [4.7288999, 52.4312289]]]",sema_byrktr,417,66,51,171,0,"Istanbul, Turkey",Fri Apr 26 10:22:54 +0000 2019,
"#VIDEO • Finally 🐏 #IWTO #Venice 2019 - 88th #Congress 
Wool in excellence • 320+ Delegates &amp; 25+ Young Professionals

#wool #knowwhatyouwear #Sustainability #biodegradable #NASA #benetton #marzotto @tweet4wool @merinodalena @jeannettecook @liezelv 

» https://t.co/UuRil39Mvg",IT,"Venice, Veneto","[[[12.1667704, 45.2304183], [12.5966178, 45.2304183], [12.5966178, 45.5779025], [12.1667704, 45.5779025]]]",nicklandmedia,326,573,2654,873,19,"Piemonte, Biella",Fri Apr 26 10:10:32 +0000 2019,
Join us in telling #Congress &amp; the administration to take immediate action to protect our health from #airpollution and #climatechange https://t.co/fNOQfn0VNR #StateOfTheAir,US,"Pennsylvania, USA","[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]",annette_eyer,1123,77,839,64,0,,Fri Apr 26 09:31:35 +0000 2019,
@INCKarnataka @dineshgrao @KPCCPresident @IYCKarnataka @NSUIKarnataka @KarnatakaPMC @annatarajgowda Great.. #MLCvijayaingh ji great leader from #Bidar . Your hard work &amp; dedication will surely remove #BJP &amp; bring back #Congress again here. Jai ho 👏🙏 @RahulGandhi @siddaramaiah @dineshgrao @RGPRSinc,IN,"Bidar, India","[[[77.2885265, 17.6834114], [77.6572817, 17.6834114], [77.6572817, 18.0823471], [77.2885265, 18.0823471]]]",INCBidarCong,2603,739,2179,3892,2,"Bidar, India",Fri Apr 26 09:16:30 +0000 2019,
"@GautamGambhir Gg play with straight bat in the V, you shall succeed.  Let the bouncers from #AAP and #congress not deter you. Both you and @boxervijender should win, as you both have given sweat for nation, we want people like you as MP's @INCIndia @BJP4India",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",DwarkaNews,25,3,82,74,0,,Fri Apr 26 09:09:03 +0000 2019,
"“The Meniere plenary session in the main hall are ongoing” #vai2019minsk  Meniere Oturumu ana salonda devam ediyor.

#vertigo #minsk #vertigoacademy
#serenas #serenasgroup #health #meeting #congress #internationalconference https://t.co/tMgkKOu001",TR,"İstanbul, Türkiye","[[[28.6321043, 40.8027337], [29.3783413, 40.8027337], [29.3783413, 41.2399073], [28.6321043, 41.2399073]]]",SerenasGroup,7,233,361,37,2,"Ankara, Türkiye",Fri Apr 26 08:03:45 +0000 2019,
"What's Your Choice?
#Progress or #Congress
#Vote For @ShivSena @BJP4India #RPI
#LokSabhaElections2019 #VoteKar https://t.co/2ioVHl8E89",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",AmitBhadricha,33186,7169,59373,2803,64,"Mumbai, India",Fri Apr 26 08:03:16 +0000 2019,
"#Maharashtra #Congress ke leader of Opposition #RadhakrishnaVikhePatil ka resignation party ne kiya accept

@INCMaharashtra @INCIndia

https://t.co/z1XtbGAR0m",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",gallinews,2511,9432,22570,1022,147,India,Fri Apr 26 07:47:02 +0000 2019,
#Congress President #RahulGandhi said on Friday that there was engine trouble in his flight to #Patna and was forced to return to #NewDelhi due to which his #LokSabhaElections2019 rallies will get delayed. ⚡️#ElectionsWithBN | @INCIndia #BiharElections @INCBihar RT@BengalNewz,IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",BengalNewzIndia,10823,2269,18282,15,21,Kolkata and New Delhi,Fri Apr 26 06:07:38 +0000 2019,
"Congress has already given up.  Ajay rai is congress candidate against @narendramodi . @INCIndia is equal to cowardness!!
@RahulGandhi @priyankagandhi
#LokSabhaElections2019 
#Congress 
#Varanasi",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",I_NiveditaS,102,164,73,171,0,"New Delhi, India",Fri Apr 26 04:11:56 +0000 2019,
