tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
"Hii.
What's up
Let me know
Who will win this year's election
@BJP4India @bjd_odisha @INCIndia
I prefer to @BJP4India because odisha badly in need a revolution, legendary captain who can take us to the high sky
#BJP #Elections2019 #NarendraModi #NarendraModiJindabad @narendramodi",IN,"Bhubaneshwar, India","[[[85.624118, 20.064307], [86.082706, 20.064307], [86.082706, 20.43391], [85.624118, 20.43391]]]",tweeterholder,163,2,14,28,0,"Bhubaneshwar, India",Fri Apr 26 01:44:12 +0000 2019,
"@YashwantSinha What an amount of jealousy! No achievement in one Ministry, so shunted to another. Got more than deserved, but turned against #BJP.",US,"Warren, NJ","[[[-74.576174, 40.587342], [-74.447304, 40.587342], [-74.447304, 40.673566], [-74.576174, 40.673566]]]",raghava838,2755,916,20283,898,23,India & USA,Thu Apr 25 21:17:28 +0000 2019,
"Narendra Damodar Das Modi of the House RSS, the First of his Name, the Undefeated, Son of Kashi, King of the Gujarat and the realm, Breaker of Congress.
Game of thrones inspired..
#Varanasi #BJP #gameofthrones https://t.co/DSpM0nSga0",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",alokeshbehera,75,43,126,181,1,"Bengaluru, India",Thu Apr 25 19:16:33 +0000 2019,
"No Word's For Anupam Kher Sir, 
Awesome Human !! 
Love You Sir❤ , Hope Again I'll Get a Chance To Meet You Again !! @AnupamPKher #Nationalist #BestHuman #Anupamkher #BJP @KirronKherBJP @BJP4India @AnupamkherFC https://t.co/wrRe3jO0on",IN,"Chandigarh, India","[[[76.7038129, 30.665455], [76.8492359, 30.665455], [76.8492359, 30.795316], [76.7038129, 30.795316]]]",amRohanSingh,7994,105,1245,754,0,"चंडीगढ़ ,भारत",Thu Apr 25 19:11:28 +0000 2019,
@VinayDokania @rkhuria Wish #BJP did not sponsor #Terrorists,IN,"Madhya Pradesh, India","[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]",drnitinchaube,2768,210,7353,285,0,"Singrauli, MP, India",Thu Apr 25 18:37:50 +0000 2019,
"Campaigning Rally schedule for ShivSena - BJP - RPI Mahayuti South Mumbai parliamentary constituency candidate Mr. @AGSawant ji
Date : Friday 26th April, 2019 
Constituency : Malbar Hill 
Ward : 219 
#SouthMumbai #ShivSena #BJP #RPI https://t.co/OX7sNKpyWP",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",AmitBhadricha,33232,7190,59417,2809,64,"Mumbai, India",Thu Apr 25 18:31:02 +0000 2019,
"Yes, this is #ModiWave of 7km full crowd, huge rush of population with slogans and flags of #BJP in Varanasi not only in Varanasi even it spreads throughout India @republic @narendramodi @BJP4India #NamoAgain",IN,"Bijapur, India","[[[75.3338772, 16.4097132], [76.0254737, 16.4097132], [76.0254737, 17.0895541], [75.3338772, 17.0895541]]]",SandeepPrince13,659,75,651,211,0,"Bijapur, India",Thu Apr 25 17:55:41 +0000 2019,
"@IndiaToday @JhaSanjay @ShivAroor It may be due to fact that on that event, it will tie-down &amp; pin her down to her own constituency for her maiden poll venture &amp; leave the rest of #India open to the #BJP ‘s poll game &amp; intrigues in d campaigns ahead.All poll parties hv brains &amp; Survival instincts. Let’s see.",IN,"Tirupati, India","[[[78.953042, 13.398251], [79.569053, 13.398251], [79.569053, 13.794922], [78.953042, 13.794922]]]",AtthiDevarajan,3447,456,5090,810,0,"Tirupati, India",Thu Apr 25 17:43:34 +0000 2019,
Campaign at #veleparle @Mumbai  @poonam_mahajan  #BJP #ModiHaiTohMumkinHai #NamoAgain2019 @AmSnehil @Madhukeshwar @ChetanB74190785 @it_valsad @BjymSRT @bjym_valsad https://t.co/1p1tMVzdb9,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",RonakDang,606,671,348,1286,1,valsad,Thu Apr 25 17:36:30 +0000 2019,
"@TimesNow @varnishant @navikakumar It is all because all parties, including ruling #BJP, are at d cross-roads for survival &amp; stay afloat, as the #2019LokSabhaElections are coming in d midst of a critical political &amp; electoral imbroglio to decide #India ‘s fate &amp; future.",IN,"Tirupati, India","[[[78.953042, 13.398251], [79.569053, 13.398251], [79.569053, 13.794922], [78.953042, 13.794922]]]",AtthiDevarajan,3447,456,5090,810,0,"Tirupati, India",Thu Apr 25 17:21:38 +0000 2019,
Epic....this picture speaks thousand words. #BJP and #Congress in harmony with each other. https://t.co/vJYKGvVIuu,IN,"Noida, India","[[[77.302126, 28.443981], [77.695326, 28.443981], [77.695326, 28.647131], [77.302126, 28.647131]]]",RituDreams,2881,850,3537,99,1,New Delhi,Thu Apr 25 16:39:01 +0000 2019,
"It means Ajay Rai is far better than the so called 2nd Indira Gandhi urf @priyankagandhi 
#LokSabhaElections2019 #congress #BJP #Varanasi #ModiRoadShow",IN,"Alwar, India","[[[76.363253, 27.304227], [76.799495, 27.304227], [76.799495, 27.761518], [76.363253, 27.761518]]]",Mohithotspot,440,12,418,75,0,"Alwar, India",Thu Apr 25 16:33:42 +0000 2019,
"#AAP #AAPkaManifesto #delhi 
@ArvindKejriwal From IIT graduate to RTI Activist to being Probable face of changing Politics, Fighting for transparency to ""Such a Communal Disgrace"". Talking of Vote division on grounds of Religion. Let people vote #BJP #Congress but defeat #AAP https://t.co/ap0yMOpLyV",IN,"Jamshedpur, India","[[[86.067565, 22.212044], [86.893547, 22.212044], [86.893547, 23.015979], [86.067565, 23.015979]]]",vishesh0608,2544,130,1718,244,1,"ghaziabad,india",Thu Apr 25 16:00:21 +0000 2019,
"1: U may add 2 othr industries to tat list:ConsumerDurables &amp; Textiles

2:Tat @arunjaitley has been given responsibilty 2 throw such lowly personal banters- Do his brethren in #BJP now think of him 2 b good just for tis considering t state of economy?
#JustAsking
#Elections2019 https://t.co/IG7mTD7iG5",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",HiOnMoon,4043,1444,2932,1192,20,Delhi,Thu Apr 25 15:52:49 +0000 2019,
Modi Tsunami is a better word than #ModiWave As a Prime Minister he had performed his Ganga Harathy for the welfare of our Nation. Even common people were on ground explaining his performance over the past 5yrs to #Vote for #BJP. He really worked for Nation. #PhirEkBaarModiSarkar,IN,"Chennai, India","[[[80.183081, 12.965942], [80.252142, 12.965942], [80.252142, 13.060495], [80.183081, 13.060495]]]",pradeep83267531,2455,30,291,52,0,,Thu Apr 25 15:16:47 +0000 2019,
"Once again #falsehood of #FekuModi exposed.
#BhagModiBhag 
#LokSabhaElections2019 
#bJP 
#PradhanMantriHisabDo https://t.co/7gHNatLvIP",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 14:40:26 +0000 2019,
"@ShivSena leader #YuvaSena Chief @AUThackeray ji &amp; @priyankac19 ji in #BikeRally organised for #SouthMumbai #ShivSena #BJP #RPI Candidate @AGSawant ji's #LoksabhaElections2019 Campaign at Worli.
#गल्लीसेदिल्ली #आपलामाणूस https://t.co/kU8Zt09Ffn",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",AmitBhadricha,33232,7190,59417,2809,64,"Mumbai, India",Thu Apr 25 14:11:01 +0000 2019,
"@BrijwasiChora @AvijitSinha5 @sibtehasan20 @EmpoweringGoa @Samyuktha1908 @divyadinkarnow @deepanjan_dr @sanjayuvacha @DigitalSheik @SatanicJumlas @shivendushekhar @yusufiosys @AjuMaaza @priyapyadav18 @maqbool_sm @kirti_sd @Subytweets @m_ishaque3 @Nir0909 @nileshg6838 @NembuKol @itsmkyadav @TumhariN @foroneindia @ManojM66 @rajeshwarbal1 @VazeIndian @ShamilManzor @anup071254 @KPadmaRani1 @twilightfairy @aayeff1 @INCTharoorian @RanjitOne @watdehel @joBeeGeorgeous @Shudraism @scrapravi @Bachhawat1957 @scroll_in @BJPBengal @Tapan_999 @amitbehere @DickDarryl @tarun_k_trivedi Now look at this.
#Vulgarism is an integral part of #BJP.
#ShameOnBJP
Kitne Tejwashi log hai BJP me. #DNAofBJP is so ugly.

Will #godimedia show this?

@ZeeNewsHindi @republic
@TimesNow do you have guts to show it?

@mcavoyed2 @CyclicSoul
#YouTube link:
https://t.co/41xrt0nOmq",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 14:03:43 +0000 2019,
Kindly go outside of #Bengal and compare the development of other #BJP ruling state with #Bengal. You will see the difference. https://t.co/UCgbQsF76l,IN,"Bidhan Nagar, India","[[[88.390681, 22.492584], [88.614477, 22.492584], [88.614477, 22.634152], [88.390681, 22.634152]]]",KNSD10,979,284,1294,296,0,"Kolkata, India",Thu Apr 25 13:48:12 +0000 2019,
"@AppleSupport @Apple @AppStore Got into an endless T&amp;C agree loop. Unable to download or update any app. Tried restarting, but its of no help. I am on latest ios 12.2. Please help. #apple #BJP #appstore #AppleSupport #ios12 #Elections2019 #भाजपा",AU,"Gold Coast, Queensland","[[[153.186551712, -28.2003171475], [153.552171232, -28.2003171475], [153.552171232, -27.708126368], [153.186551712, -27.708126368]]]",itsarjungupta,9,953,966,190,20,"New Delhi, India",Thu Apr 25 13:18:10 +0000 2019,
How many losers are there in #bjp in total ? https://t.co/Q0NtqL8br3,IN,"Bhopal, India","[[[77.179207, 23.089394], [77.629744, 23.089394], [77.629744, 23.455596], [77.179207, 23.455596]]]",divvyachouksey,1266,882,7485,375,28,Mumbai,Thu Apr 25 13:13:31 +0000 2019,
Mega road show of PM modi.... A great day for bjp..... Respect and love of people's of kashi to modi is amazing..... It's good era in indian politics.... It's new india #KashiBoleNaMoNaMo #BJP #Modi #IndiaWantsModiAgain #AyegaTohModiHi #IndiaBoleNaMoPhirSe #BharatMangeModiDobara,IN,"Aurangabad, India","[[[75.166419, 19.665651], [75.881515, 19.665651], [75.881515, 20.166025], [75.166419, 20.166025]]]",abhisheknatu,23711,364,1188,921,1,"Aurangabad, Pune",Thu Apr 25 12:34:47 +0000 2019,
"@BJP4India #Vulgarism is an integral part of #BJP.
#ShameOnBJP
Kitne Tejwashi log hai BJP me. #DNAofBJP is so ugly.
#YouTube link:
https://t.co/41xrt0nOmq",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 12:31:37 +0000 2019,
"@IamRiteshtiwari @RahulSinhaBJP @BJP4India @BJP4Bengal @narendramodi @shivprakashbjp @MenonArvindBJP @smritiirani @AmitThakerBJP @KailashOnline @PiyushGoyal @AmitShah @arunjaitley @SidharthNSingh @Jayantasengoptu @NaharDhiraj @deepanjan_dr @dhruv_rathee @Dhrubo6209 @GopalChDas1978 @parthagee @protimmukherjee @tmcforindia @abishekbagchi #Vulgarism is an integral part of #BJP.
#ShameOnBJP
Kitne Tejwashi log hai BJP me. #DNAofBJP is so ugly.
@Truth_of_WB @ColDiptangshu @derekobrienmp @mcavoyed2
#YouTube link:
https://t.co/41xrt0nOmq",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 12:28:07 +0000 2019,
"@IamRiteshtiwari @RahulSinhaBJP @BJP4India @BJP4Bengal @narendramodi @shivprakashbjp @MenonArvindBJP @smritiirani @AmitThakerBJP @KailashOnline @PiyushGoyal @AmitShah @arunjaitley @SidharthNSingh You've been at Beti Bachao Beti Padhao campaign na... 
#JustAsking to @IamRiteshtiwari 
What an incredible character of a #BJP leader. https://t.co/cegDUc8W1m",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 12:24:34 +0000 2019,
"#Congress candidate Aashray sharma has #Sukhram's tears, #BJP's Ramswaroop has #JairamThakur 

#Mandi #Himachal 
#LokSabhaElections2019",IN,"Lucknow, India","[[[80.658613, 26.642291], [81.110202, 26.642291], [81.110202, 27.008048], [80.658613, 27.008048]]]",Saurabhjr,17969,1412,17311,1241,34,Lucknow,Thu Apr 25 11:17:06 +0000 2019,
Now #DNA of #BJP entered into him. https://t.co/qFW2epQPeb,IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 11:13:19 +0000 2019,
@somnathduttakol @ECISVEEP @abhishekaitc @derekobrienmp @ColDiptangshu @madanmitraoff @M4TMC @hellorabiul @ami_arka @JYOTIPRAKASLOVE @sbroytarak @sayantanbengali @Tom_bak2 @PKSingha @Aagan86 Now #DNA of #BJP entered into him.,IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 11:13:00 +0000 2019,
"@AvijitSinha5 @sibtehasan20 @EmpoweringGoa @BrijwasiChora @Samyuktha1908 @divyadinkarnow @deepanjan_dr @sanjayuvacha @DigitalSheik @SatanicJumlas @shivendushekhar @yusufiosys @AjuMaaza @priyapyadav18 @maqbool_sm @kirti_sd @Subytweets @m_ishaque3 @Nir0909 @nileshg6838 @NembuKol @itsmkyadav @TumhariN @foroneindia @ManojM66 @rajeshwarbal1 @VazeIndian @ShamilManzor @anup071254 @KPadmaRani1 @twilightfairy @aayeff1 @INCTharoorian @RanjitOne @watdehel @joBeeGeorgeous @Shudraism @scrapravi @Bachhawat1957 @scroll_in @BJPBengal @Tapan_999 @amitbehere @DickDarryl @tarun_k_trivedi @chakrab72364664 @S_k_chaudhary @Avixavarian5 #SadhviPragya EXPOSED by Tata Memorial Director.
She had no #Cancer, she faked it for bail.

It's in the #DNA of #Modi's new #BJP  ― to lie for votes, to lie for bail, to lie for escape.. Total #falsehood 
Hope @sudhirchaudhary @ZeeNewsHindi will show it.

#BJP_भगाओ_देश_बचाओ https://t.co/srdU1AGPVl",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu Apr 25 11:00:16 +0000 2019,
"A 4 #astrology
B 4 #BJP 
C 4 #Congress 
D 4 #DontSpoilTheEndgame

Moral of the story, ___________ ? 
.
.
@RahulGandhi @PMOIndia @aajtak #LokSabhaElections2019 #IndiaElects #MaiBhiChowkidar #CongressMuktBharat #CongressManifesto
#congresswilldeliver #BJPSankalpPatr2019",IN,"Vishakhapatnam, India","[[[83.1174241, 17.5781308], [83.4180188, 17.5781308], [83.4180188, 17.8722612], [83.1174241, 17.8722612]]]",tez_rao,22,13,8,48,0,"Maharashtra, India",Thu Apr 25 10:51:53 +0000 2019,
"@GitaSKapoor Highly impossible, bt let’s try with #Modiji wil see hw @RahulGandhi face the Interview😇😅😅 @AnjaliKoundinya @MysuruMemes @mysuruonline @narendramodi #BJP 
#RahulwithModi https://t.co/MTkbMP6Smo",IN,"Bidadi Industrial Area, India","[[[77.376239, 12.744401], [77.442711, 12.744401], [77.442711, 12.817345], [77.376239, 12.817345]]]",ShreyasMysuru,37,120,1311,6,1,"Mysore, India. ",Thu Apr 25 10:36:36 +0000 2019,
"Main bhi #Chowkidar 
@narendramodi 
Vote for BJP 🙏
#NaMoForNewIndia #NamoAgain #NamoAgain2019 #BJP #BJP4India #namo #pixelextent #Jodhpur #Delhi https://t.co/mgK3U89ugu",IN,"Jodhpur, India","[[[72.6100969, 25.8528564], [73.4524747, 25.8528564], [73.4524747, 26.4943697], [72.6100969, 26.4943697]]]",realpixelextent,3,0,4,3,0,"Jodhpur, India",Thu Apr 25 10:22:59 +0000 2019,
"With Congress now deciding not to field Priyanka from Varanasi, are internal assessments by the party indicative of the UPA tally not crossing 150?! Interesting. #IndiaElections #IndianNationalCongress #BJP #Varanasi",AE,"Dubai, United Arab Emirates","[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]",moumiayush,1497,72,1925,248,2,Dubai,Thu Apr 25 09:41:41 +0000 2019,
@yadavakhilesh Sir I #respect you but you also want to #respect #public... u talk on #vikas but #BJP gives actual #development.,IN,"Bareilly, India","[[[79.138936, 28.210856], [79.608334, 28.210856], [79.608334, 28.601237], [79.138936, 28.601237]]]",_kamalanand,2474,85,1356,368,0,India,Thu Apr 25 09:03:34 +0000 2019,
@MinhazMerchant @RahulGandhi @narendramodi @MinhazMerchant @Anilambani111 @ChhabraGeeta @TimesNow #RahulGandhi allegation on #RafaleDeal against @narendramodi is hypothetical and full of lies. I'm sorry to say that he was given undue importance by pro-congress media disgruntled #BJP &amp; #opposition corrupt  politicians .,IN,"Daskroi, India","[[[72.430081, 22.797559], [72.843275, 22.797559], [72.843275, 23.164295], [72.430081, 23.164295]]]",GirdharSharma15,1713,87,2412,218,0,Ahmedabad ,Thu Apr 25 08:36:01 +0000 2019,
"Watch : Amit Shah addresses public meeting in #Ghazipur, Uttar Pradesh https://t.co/5Wongg2Yim

#BJP #AmitShah #ManojSinha",IN,Ghazipur,"[[[83.5677490234375, 25.58047485351562], [83.5677490234375, 25.58047485351562], [83.5677490234375, 25.58047485351562], [83.5677490234375, 25.58047485351562]]]",GhazipurNewsIn,3,218,1323,13,0,"Ghazipur, India",Thu Apr 25 08:10:48 +0000 2019,
Big question. Who is being fielded against Modi in Varanasi ? #Varanasi #elections #bigfight #bjp #congress,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",aaravmeanspeace,4122,1948,8385,637,143,"Versova, Mumbai",Thu Apr 25 07:51:47 +0000 2019,
#sriramulu devotee's in Karnataka  doing pooja for @sriramulubjp photo #KarnatakaPolitics #Karnataka #bjp #RameshJarkiholi https://t.co/vvy8SJEQld,IN,"Karnataka, India","[[[74.050963, 11.582378], [78.588295, 11.582378], [78.588295, 18.476736], [74.050963, 18.476736]]]",Mlakcreddy,13690,158,7183,104,1,Bangalore,Thu Apr 25 06:08:44 +0000 2019,
"For the first time in #Indian political history, @BJP4India is contesting more seats than @INCIndia.
#BJP is contesting 437 seats while #INC 423.
#LokSabhaElections2019
#Elections2019
#BattleOf2019
#Democracy
#GeneralElections2019
#BJPMission2019
#Congress",IN,"Haveli, India","[[[73.6246953, 18.2801029], [74.1954594, 18.2801029], [74.1954594, 18.7362196], [73.6246953, 18.7362196]]]",shan_india,983,17,258,172,0,"Maharashtra, India",Thu Apr 25 05:59:12 +0000 2019,
"Did @MamataOfficial appeal her voters to vote for #BJP @BJP4Bengal 
India Today Anti Fake News War Room (#AFWA) reports
https://t.co/CXOcZSHLrS",IN,"Noida, India","[[[77.302126, 28.443981], [77.695326, 28.443981], [77.695326, 28.647131], [77.302126, 28.647131]]]",blowinindwind,244,79,211,224,1,"New Delhi, India",Thu Apr 25 05:58:23 +0000 2019,
"Interesting: While @INCIndia has been been slamming #BJP and #AnilAmbani over #RafaleDeal, Congress, however, didn't shy away from using #MumbaiMetro for #LoksabhaElections2019 advertisements. This generates revenue for Anil Ambani whose Reliance Infra has 69% stakes in @MumMetro https://t.co/GNOWVvabsX",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Mehul_Thakkar_,3730,1333,5318,2501,7,"Mumbai, Maharashtra, India.",Thu Apr 25 05:36:30 +0000 2019,
Fear of BJP in West Bengal #Rohingyas #bjp #NarendraModi https://t.co/qr21jf4DkB,IN,"Ukhra, India","[[[87.223624, 23.637968], [87.260529, 23.637968], [87.260529, 23.674141], [87.223624, 23.674141]]]",dipakburnwal786,2,24,105,171,0,"Durgapur, India",Thu Apr 25 05:02:10 +0000 2019,
